Long Station Name,Collection Date,EC,TDS,Sacramento X2,Location,Area,WYT,Data
Little Connection Sl. @ Empire Tr.,8/21/1991,245,139,88.57,SJRcorridor,Interior,C,TT
Old River nr Tracy,8/21/1991,1140,659,88.57096592,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,8/21/1991,1000,578,88.57096592,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,8/21/1991,840,471,88.57096592,SouthDelta,Interior,C,TT
Clifton Court Intake,9/10/1991,469,244,92.73110822,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,9/10/1991,323,171,92.73110822,OMR,Interior,C,TT
Contra Costa PP Number 01,9/11/1991,782,405,92.53683095,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),10/23/1991,665,344,94.27657666,OMR,Interior,C,TT
Rock Slough @ Old River,10/23/1991,637,331,94.27657666,OMR,Interior,C,TT
Contra Costa PP Number 01,10/23/1991,585,302,94.27657666,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,10/23/1991,365,202,94.27657666,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,10/23/1991,727,415,94.28,SJRcorridor,Interior,C,TT
Little Connection Sl. @ Empire Tr.,10/23/1991,160,90,94.28,SJRcorridor,Interior,C,TT
Old River nr Tracy,10/23/1991,1220,711,94.27657666,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,10/23/1991,997,569,94.27657666,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,10/23/1991,463,247,94.27657666,SouthDelta,Interior,C,TT
Contra Costa PP Number 01,11/19/1991,836,443,93.6335894,OMR,Interior,C,TT
Clifton Court Intake,11/21/1991,688,365,93.42904814,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,11/21/1991,547,301,93.42904814,OMR,Interior,C,TT
Contra Costa PP Number 01,12/9/1991,988,529,94.2937316,OMR,Interior,C,TT
Clifton Court Intake,12/11/1991,810,443,94.35994762,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,12/11/1991,609,329,94.35994762,OMR,Interior,C,TT
Rock Slough @ Old River,1/23/1992,792,439,92.69366513,OMR,Interior,C,TT
Contra Costa PP Number 01,1/23/1992,732,399,92.69366513,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,1/23/1992,455,263,92.69366513,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,1/23/1992,1080,640,92.69,SJRcorridor,Interior,C,TT
Little Connection Sl. @ Empire Tr.,1/23/1992,247,152,92.69,SJRcorridor,Interior,C,TT
Old River nr Tracy,1/23/1992,1150,687,92.69366513,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,1/23/1992,1100,655,92.69366513,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,1/23/1992,546,308,92.69366513,SouthDelta,Interior,C,TT
Contra Costa PP Number 01,2/24/1992,793,451,66.71267132,OMR,Interior,C,TT
Clifton Court Intake,2/25/1992,554,318,65.86224313,OMR,Interior,C,TT
Contra Costa PP Number 01,3/24/1992,421,246,67.98576989,OMR,Interior,C,TT
Clifton Court Intake,3/26/1992,321,193,68.43776556,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,3/26/1992,290,180,68.43776556,OMR,Interior,C,TT
Contra Costa PP Number 01,4/22/1992,362,202,77.19407905,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,4/22/1992,335,192,77.19407905,OMR,Interior,C,TT
Rock Slough @ Old River,4/22/1992,330,186,77.19407905,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),4/22/1992,325,185,77.19407905,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,4/22/1992,834,480,77.19,SJRcorridor,Interior,C,TT
Little Connection Sl. @ Empire Tr.,4/22/1992,231,131,77.19,SJRcorridor,Interior,C,TT
Old River nr Tracy,4/22/1992,1110,648,77.19407905,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,4/22/1992,932,544,77.19407905,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,4/22/1992,409,232,77.19407905,SouthDelta,Interior,C,TT
Contra Costa PP Number 01,5/19/1992,451,234,92.35936602,OMR,Interior,C,TT
Clifton Court Intake,5/21/1992,463,249,91.77345049,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,5/21/1992,458,245,91.77345049,OMR,Interior,C,TT
Clifton Court Intake,6/4/1992,569,306,92.61021102,OMR,Interior,C,TT
Contra Costa PP Number 01,6/23/1992,885,469,92.2794422,OMR,Interior,C,TT
Clifton Court Intake,6/25/1992,724,392,90.85817896,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,6/25/1992,564,298,90.85817896,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),7/22/1992,909,481,92.3938467,OMR,Interior,C,TT
Contra Costa PP Number 01,7/22/1992,905,471,92.3938467,OMR,Interior,C,TT
Rock Slough @ Old River,7/22/1992,899,464,92.3938467,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,7/22/1992,527,294,92.3938467,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,7/22/1992,979,564,92.39,SJRcorridor,Interior,C,TT
Little Connection Sl. @ Empire Tr.,7/22/1992,179,106,92.39,SJRcorridor,Interior,C,TT
Old River nr Tracy,7/22/1992,1120,653,92.3938467,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,7/22/1992,1100,641,92.3938467,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,7/22/1992,900,502,92.3938467,SouthDelta,Interior,C,TT
Old River North of Rock Slough (St 4b),8/19/1992,915,481,92.0935494,OMR,Interior,C,TT
Rock Slough @ Old River,8/19/1992,901,473,92.0935494,OMR,Interior,C,TT
Contra Costa PP Number 01,8/19/1992,904,464,92.0935494,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,8/19/1992,484,254,92.0935494,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,8/19/1992,163,97,92.09,SJRcorridor,Interior,C,TT
Old River nr Tracy,8/19/1992,1160,646,92.0935494,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,8/19/1992,1080,603,92.0935494,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,8/19/1992,822,445,92.0935494,SouthDelta,Interior,C,TT
Contra Costa PP Number 01,9/22/1992,882,463,92.38888101,OMR,Interior,C,TT
Clifton Court Intake,9/24/1992,717,375,92.85385013,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,9/24/1992,458,246,92.85385013,OMR,Interior,C,TT
Contra Costa PP Number 01,10/7/1992,900,468,92.45317986,OMR,Interior,AN,TT
Rock Slough @ Old River,10/7/1992,849,441,92.45317986,OMR,Interior,AN,TT
Old River North of Rock Slough (St 4b),10/7/1992,835,436,92.45317986,OMR,Interior,AN,TT
Middle River at Bacon Island Bridge,10/7/1992,522,279,92.45317986,OMR,Interior,AN,TT
San Joaquin River @ Mossdale Bridge - C7A,10/7/1992,944,534,92.45,SJRcorridor,Interior,AN,TT
Little Connection Sl. @ Empire Tr.,10/7/1992,232,134,92.45,SJRcorridor,Interior,AN,TT
Old River nr Tracy,10/7/1992,974,550,92.45317986,SouthDelta,Interior,AN,TT
Grant Ln Can @ Tracy Rd Bdg,10/7/1992,881,498,92.45317986,SouthDelta,Interior,AN,TT
Grant Line/Fabian/Bell Canals nr Old R.,10/7/1992,684,363,92.45317986,SouthDelta,Interior,AN,TT
Contra Costa PP Number 01,11/17/1992,943,499,94.87189975,OMR,Interior,AN,TT
Clifton Court Intake,11/19/1992,737,394,93.66767375,OMR,Interior,AN,TT
Middle River at Bacon Island Bridge,11/19/1992,607,332,93.66767375,OMR,Interior,AN,TT
Contra Costa PP Number 01,12/8/1992,933,498,96.70881536,OMR,Interior,AN,TT
Clifton Court Intake,12/10/1992,875,496,95.44056579,OMR,Interior,AN,TT
Middle River at Bacon Island Bridge,12/10/1992,686,378,95.44056579,OMR,Interior,AN,TT
Contra Costa PP Number 01,1/13/1993,633,360,64.09402935,OMR,Interior,AN,TT
Middle River at Bacon Island Bridge,1/13/1993,423,250,64.09402935,OMR,Interior,AN,TT
San Joaquin River @ Mossdale Bridge - C7A,1/13/1993,357,219,64.09,SJRcorridor,Interior,AN,TT
Little Connection Sl. @ Empire Tr.,1/13/1993,247,159,64.09,SJRcorridor,Interior,AN,TT
Grant Ln Can @ Tracy Rd Bdg,1/13/1993,376,228,64.09402935,SouthDelta,Interior,AN,TT
Old River nr Tracy,1/13/1993,332,202,64.09402935,SouthDelta,Interior,AN,TT
Clifton Court Intake,2/9/1993,345,216,67.78217395,OMR,Interior,AN,TT
Middle River at Bacon Island Bridge,2/9/1993,320,202,67.78217395,OMR,Interior,AN,TT
Contra Costa PP Number 01,2/10/1993,361,223,66.22571537,OMR,Interior,AN,TT
Clifton Court Intake,3/9/1993,730,438,59.04059358,OMR,Interior,AN,TT
Middle River at Bacon Island Bridge,3/9/1993,471,283,59.04059358,OMR,Interior,AN,TT
Contra Costa PP Number 01,3/11/1993,801,480,59.02850507,OMR,Interior,AN,TT
Middle River at Bacon Island Bridge,4/8/1993,465,271,54.30864006,OMR,Interior,AN,TT
Clifton Court Intake,4/8/1993,400,230,54.30864006,OMR,Interior,AN,TT
Middle River at Bacon Island Bridge,4/21/1993,440,253,62.38347365,OMR,Interior,AN,TT
Contra Costa PP Number 01,4/21/1993,265,152,62.38347365,OMR,Interior,AN,TT
Old River North of Rock Slough (St 4b),4/21/1993,212,128,62.38347365,OMR,Interior,AN,TT
Rock Slough @ Old River,4/21/1993,211,126,62.38347365,OMR,Interior,AN,TT
San Joaquin River @ Mossdale Bridge - C7A,4/21/1993,601,343,62.38,SJRcorridor,Interior,AN,TT
Little Connection Sl. @ Empire Tr.,4/21/1993,145,90,62.38,SJRcorridor,Interior,AN,TT
Old River nr Tracy,4/21/1993,802,458,62.38347365,SouthDelta,Interior,AN,TT
Grant Ln Can @ Tracy Rd Bdg,4/21/1993,615,354,62.38347365,SouthDelta,Interior,AN,TT
Contra Costa PP Number 01,5/12/1993,410,229,63.16142825,OMR,Interior,AN,TT
Clifton Court Intake,5/13/1993,456,267,61.911538,OMR,Interior,AN,TT
Middle River at Bacon Island Bridge,5/13/1993,411,237,61.911538,OMR,Interior,AN,TT
Contra Costa PP Number 01,6/8/1993,250,123,57.7015985,OMR,Interior,AN,TT
Middle River at Bacon Island Bridge,6/10/1993,337,178,57.844797,OMR,Interior,AN,TT
Clifton Court Intake,6/10/1993,301,156,57.844797,OMR,Interior,AN,TT
Middle River at Bacon Island Bridge,7/8/1993,203,112,75.05380959,OMR,Interior,AN,TT
Contra Costa PP Number 01,7/8/1993,159,89,75.05380959,OMR,Interior,AN,TT
Rock Slough @ Old River,7/8/1993,156,86,75.05380959,OMR,Interior,AN,TT
Old River North of Rock Slough (St 4b),7/8/1993,148,84,75.05380959,OMR,Interior,AN,TT
San Joaquin River @ Mossdale Bridge - C7A,7/8/1993,842,500,75.05,SJRcorridor,Interior,AN,TT
Little Connection Sl. @ Empire Tr.,7/8/1993,120,78,75.05,SJRcorridor,Interior,AN,TT
Old River nr Tracy,7/8/1993,950,560,75.05380959,SouthDelta,Interior,AN,TT
Grant Ln Can @ Tracy Rd Bdg,7/8/1993,855,499,75.05380959,SouthDelta,Interior,AN,TT
Middle River at Bacon Island Bridge,7/20/1993,161,93,75.81769133,OMR,Interior,AN,TT
Clifton Court Intake,7/20/1993,166,91,75.81769133,OMR,Interior,AN,TT
Contra Costa PP Number 01,7/22/1993,159,86,69.41514716,OMR,Interior,AN,TT
Clifton Court Intake,8/10/1993,348,200,70.9026113,OMR,Interior,AN,TT
Middle River at Bacon Island Bridge,8/10/1993,147,88,70.9026113,OMR,Interior,AN,TT
Contra Costa PP Number 01,8/12/1993,185,107,71.58781984,OMR,Interior,AN,TT
Rock Slough @ Old River,9/1/1993,216,124,78.41118016,OMR,Interior,AN,TT
Old River North of Rock Slough (St 4b),9/1/1993,212,122,78.41118016,OMR,Interior,AN,TT
Contra Costa PP Number 01,9/1/1993,205,120,78.41118016,OMR,Interior,AN,TT
Middle River at Bacon Island Bridge,9/1/1993,175,104,78.41118016,OMR,Interior,AN,TT
San Joaquin River @ Mossdale Bridge - C7A,9/1/1993,349,202,78.41,SJRcorridor,Interior,AN,TT
Little Connection Sl. @ Empire Tr.,9/1/1993,162,96,78.41,SJRcorridor,Interior,AN,TT
Old River nr Tracy,9/1/1993,530,304,78.41118016,SouthDelta,Interior,AN,TT
Grant Ln Can @ Tracy Rd Bdg,9/1/1993,386,223,78.41118016,SouthDelta,Interior,AN,TT
Middle River at Bacon Island Bridge,9/21/1993,275,156,80.87356521,OMR,Interior,AN,TT
Clifton Court Intake,9/21/1993,245,140,80.87356521,OMR,Interior,AN,TT
Contra Costa PP Number 01,9/23/1993,285,162,83.44869348,OMR,Interior,AN,TT
Contra Costa PP Number 01,10/5/1993,368,203,83.89162437,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,10/14/1993,295,174,84.61138109,OMR,Interior,C,TT
Clifton Court Intake,10/14/1993,287,170,84.61138109,OMR,Interior,C,TT
Contra Costa PP Number 01,10/20/1993,458,247,84.89979461,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),10/20/1993,436,236,84.89979461,OMR,Interior,C,TT
Rock Slough @ Old River,10/20/1993,425,230,84.89979461,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,10/20/1993,287,167,84.89979461,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,10/20/1993,245,144,84.9,SJRcorridor,Interior,C,TT
Little Connection Sl. @ Empire Tr.,10/20/1993,151,88,84.9,SJRcorridor,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,10/20/1993,318,180,84.89979461,SouthDelta,Interior,C,TT
Old River nr Tracy,10/20/1993,249,142,84.89979461,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,10/20/1993,244,142,84.89979461,SouthDelta,Interior,C,TT
Clifton Court Intake,11/10/1993,418,226,87.72748074,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,11/10/1993,293,165,87.72748074,OMR,Interior,C,TT
Contra Costa PP Number 01,11/17/1993,647,347,88.13138401,OMR,Interior,C,TT
Clifton Court Intake,12/15/1993,490,266,84.34978841,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,12/15/1993,305,176,84.34978841,OMR,Interior,C,TT
Contra Costa PP Number 01,12/16/1993,566,306,82.70555681,OMR,Interior,C,TT
Contra Costa PP Number 01,1/5/1994,403,219,81.23635172,OMR,Interior,C,TT
Contra Costa PP Number 01,1/12/1994,482,269,82.38546939,OMR,Interior,C,TT
Rock Slough @ Old River,1/12/1994,341,198,82.38546939,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),1/12/1994,337,194,82.38546939,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,1/12/1994,311,186,82.38546939,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,1/12/1994,731,424,82.39,SJRcorridor,Interior,C,TT
Little Connection Sl. @ Empire Tr.,1/12/1994,227,143,82.39,SJRcorridor,Interior,C,TT
Old River nr Tracy,1/12/1994,771,451,82.38546939,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,1/12/1994,726,424,82.38546939,SouthDelta,Interior,C,TT
Clifton Court Intake,1/19/1994,367,216,80.49647088,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,1/19/1994,356,212,80.49647088,OMR,Interior,C,TT
Contra Costa PP Number 01,2/9/1994,388,224,80.94524586,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,2/17/1994,482,278,75.37363149,OMR,Interior,C,TT
Clifton Court Intake,2/17/1994,415,242,75.37363149,OMR,Interior,C,TT
Rock Slough @ Old River,2/17/1994,370,212,75.37363149,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,3/24/1994,516,300,72.52425966,OMR,Interior,C,TT
Clifton Court Intake,3/24/1994,437,258,72.52425966,OMR,Interior,C,TT
Rock Slough @ Old River,3/24/1994,328,194,72.52425966,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,4/20/1994,441,253,78.884997,OMR,Interior,C,TT
Contra Costa PP Number 01,4/20/1994,375,214,78.884997,OMR,Interior,C,TT
Rock Slough @ Old River,4/20/1994,357,204,78.884997,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),4/20/1994,348,200,78.884997,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,4/20/1994,880,524,78.88,SJRcorridor,Interior,C,TT
Little Connection Sl. @ Empire Tr.,4/20/1994,236,134,78.88,SJRcorridor,Interior,C,TT
Old River nr Tracy,4/20/1994,942,552,78.884997,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,4/20/1994,922,542,78.884997,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,4/20/1994,824,471,78.884997,SouthDelta,Interior,C,TT
Clifton Court Intake,5/19/1994,599,346,76.51544974,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,5/19/1994,499,282,76.51544974,OMR,Interior,C,TT
Rock Slough @ Old River,5/19/1994,395,218,76.51544974,OMR,Interior,C,TT
Contra Costa PP Number 01,5/26/1994,427,233,79.98947042,OMR,Interior,C,TT
Contra Costa PP Number 01,6/16/1994,407,221,86.55672415,OMR,Interior,C,TT
Clifton Court Intake,6/22/1994,450,248,89.49535368,OMR,Interior,C,TT
Rock Slough @ Old River,6/22/1994,450,224,89.49535368,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,6/22/1994,389,216,89.49535368,OMR,Interior,C,TT
Rock Slough @ Old River,7/20/1994,645,376,90.6143213,OMR,Interior,C,TT
Rock Slough @ Old River,7/20/1994,692,369,90.6143213,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),7/20/1994,690,369,90.6143213,OMR,Interior,C,TT
Contra Costa PP Number 01,7/20/1994,666,351,90.6143213,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,7/20/1994,365,203,90.6143213,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,7/20/1994,942,565,90.61,SJRcorridor,Interior,C,TT
Little Connection Sl. @ Empire Tr.,7/20/1994,248,144,90.61,SJRcorridor,Interior,C,TT
Old River nr Tracy,7/20/1994,997,587,90.6143213,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,7/20/1994,956,566,90.6143213,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,7/20/1994,852,496,90.6143213,SouthDelta,Interior,C,TT
Contra Costa PP Number 01,8/23/1994,703,359,91.93258472,OMR,Interior,C,TT
Rock Slough @ Old River,8/25/1994,805,407,90.48799198,OMR,Interior,C,TT
Clifton Court Intake,8/25/1994,597,312,90.48799198,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,8/25/1994,336,179,90.48799198,OMR,Interior,C,TT
Contra Costa PP Number 01,9/20/1994,935,503,92.37559029,OMR,Interior,C,TT
Rock Slough @ Old River,9/22/1994,988,544,90.04354307,OMR,Interior,C,TT
Clifton Court Intake,9/22/1994,667,358,90.04354307,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,9/22/1994,407,224,90.04354307,OMR,Interior,C,TT
Contra Costa PP Number 01,10/13/1994,569,306,90.78710967,OMR,Interior,W,TT
Rock Slough @ Old River,10/20/1994,636,338,92.73586707,OMR,Interior,W,TT
Middle River at Bacon Island Bridge,10/20/1994,464,258,92.73586707,OMR,Interior,W,TT
Clifton Court Intake,10/20/1994,451,247,92.73586707,OMR,Interior,W,TT
Contra Costa PP Number 01,11/9/1994,988,520,92.63852791,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,11/17/1994,796,459,91.54,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,12/13/1994,814,437,82.54298007,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,12/20/1994,946,540,81.12,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,1/17/1995,709,413,46.35508675,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,1/26/1995,383,241,53.06,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,2/6/1995,533,316,48.45038827,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,2/16/1995,487,283,49.77,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,3/13/1995,322,191,37.53111646,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,3/20/1995,301,188,35.27,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,4/10/1995,635,370,50.51772825,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,4/24/1995,184,111,55.06,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,5/10/1995,307,182,49.34111805,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,5/18/1995,143,90,50.95,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,6/14/1995,214,127,58.38588799,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,6/22/1995,240,150,57.62,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,7/12/1995,146,94,65.49822638,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,7/20/1995,218,132,58.75,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,8/9/1995,150,94,68.77947219,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,8/17/1995,633,376,74.57,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,9/6/1995,187,113,67.21706163,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,9/14/1995,387,228,67.19,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,10/11/1995,193,116,69.40952731,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,10/19/1995,202,119,74.05,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,11/8/1995,200,120,81.20170079,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,11/16/1995,750,439,79.56,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,12/6/1995,213,124,79.32528838,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,12/7/1995,746,427,79.94,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,1/10/1996,303,185,68.97868863,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,1/18/1996,946,560,81.12,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,2/8/1996,397,235,47.52751567,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,2/15/1996,290,170,53.64,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,3/7/1996,898,524,46.46251523,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,3/14/1996,253,145,48.94,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,4/4/1996,554,310,58.29157662,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,4/11/1996,413,242,53.46,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,5/2/1996,516,292,66.95278638,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,5/9/1996,336,192,62.32,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,6/6/1996,277,156,61.33562885,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,6/13/1996,592,341,65.49,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,7/11/1996,175,98,75.57077698,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,7/18/1996,774,459,73.34,SJRcorridor,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,8/15/1996,747,429,77.46,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,9/5/1996,283,155,73.8076039,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,9/12/1996,666,390,76.74,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,10/3/1996,292,169,81.93439648,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,10/10/1996,609,347,83.55,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,11/7/1996,495,267,84.27562766,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,11/14/1996,690,392,87.3,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,12/5/1996,688,359,78.03491703,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,12/12/1996,220,134,67.98,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,1/9/1997,427,242,31.8495819,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,2/13/1997,185,111,47.19,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,3/12/1997,314,170,55.67296976,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,3/13/1997,338,190,55.45,SJRcorridor,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,4/9/1997,788,461,73.8,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,4/10/1997,272,148,73.77999403,OMR,Interior,W,TT
Contra Costa PP Number 01,5/13/1997,363,207,71.63203277,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,5/13/1997,346,208,71.63,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,6/4/1997,294,164,78.50514499,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,6/4/1997,560,308,78.51,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,7/1/1997,249,144,78.99333076,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,7/2/1997,620,351,78.24,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,8/6/1997,267,149,77.35304839,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,8/7/1997,663,415,77.95,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,9/2/1997,269,146,77.2650624,OMR,Interior,W,TT
San Joaquin River @ Mossdale Bridge - C7A,9/2/1997,671,398,77.27,SJRcorridor,Interior,W,TT
Contra Costa PP Number 01,10/7/1997,640,342,90.04861349,OMR,Interior,W,TT
Contra Costa PP Number 01,11/5/1997,948,508,91.80829068,OMR,Interior,W,TT
Contra Costa PP Number 01,12/10/1997,1080,606,71.95083355,OMR,Interior,W,TT
Contra Costa PP Number 01,1/6/1998,920,505,80.42409534,OMR,Interior,W,TT
Contra Costa PP Number 01,2/5/1998,879,507,41.15155574,OMR,Interior,W,TT
Contra Costa PP Number 01,3/3/1998,1100,658,46.174655,OMR,Interior,W,TT
Old River @ Middle River,6/9/1998,236,123,51.89782644,SouthDelta,Interior,W,TT
Contra Costa PP Number 01,7/8/1998,233,133,56.61660003,OMR,Interior,W,TT
Contra Costa PP Number 01,8/5/1998,190,99,70.95431958,OMR,Interior,W,TT
Contra Costa PP Number 01,9/2/1998,161,92,67.79734317,OMR,Interior,W,TT
Contra Costa PP Number 01,10/14/1998,208,119,70.16642583,OMR,Interior,W,TT
Contra Costa PP Number 01,11/4/1998,190,138,78.12007996,OMR,Interior,W,TT
Contra Costa PP Number 01,12/2/1998,289,156,64.89739823,OMR,Interior,W,TT
Contra Costa PP Number 01,1/6/1999,459,263,64.63920091,OMR,Interior,W,TT
Contra Costa PP Number 01,2/3/1999,352,202,51.6298188,OMR,Interior,W,TT
Contra Costa PP Number 01,4/8/1999,324,190,57.34361395,OMR,Interior,W,TT
Contra Costa PP Number 01,5/5/1999,451,282,57.23000982,OMR,Interior,W,TT
